Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return,Volatility
2007-10-11 00:00:00+05:30,5109.75,5109.75,4899.9501953125,4947.2998046875,0,0.0,0.0,-0.04337154627837558,
2007-10-12 00:00:00+05:30,4898.89990234375,4903.2001953125,4802.2001953125,4877.85009765625,0,0.0,0.0,-0.014037901435738243,
2007-10-15 00:00:00+05:30,4891.75,4967.0,4863.0,4912.5498046875,0,0.0,0.0,0.007113729683477343,
2007-10-16 00:00:00+05:30,4912.7001953125,4955.35009765625,4815.10009765625,4836.4501953125,0,0.0,0.0,-0.015490857579171347,
2007-10-17 00:00:00+05:30,4742.5498046875,4897.64990234375,4572.2001953125,4882.89990234375,0,0.0,0.0,0.009604090842550095,
2007-10-18 00:00:00+05:30,4939.10009765625,5037.5,4846.7001953125,4904.2998046875,0,0.0,0.0,0.004382621551074273,
2007-10-19 00:00:00+05:30,4959.35009765625,4979.7001953125,4818.0498046875,4894.0498046875,0,0.0,0.0,-0.0020900027339688654,
2007-10-22 00:00:00+05:30,4824.10009765625,4858.85009765625,4779.39990234375,4807.0,0,0.0,0.0,-0.017786865308179745,
2007-10-23 00:00:00+05:30,4839.89990234375,4890.25,4797.25,4807.25,0,0.0,0.0,5.2007489078409463e-05,
2007-10-24 00:00:00+05:30,4860.7001953125,4884.39990234375,4739.85009765625,4756.85009765625,0,0.0,0.0,-0.010484144228769088,
2007-10-25 00:00:00+05:30,4757.89990234375,4789.4501953125,4719.75,4766.2001953125,0,0.0,0.0,0.00196560695928949,
2007-10-26 00:00:00+05:30,4766.75,4844.64990234375,4742.64990234375,4824.64990234375,0,0.0,0.0,0.012263376408052418,
2007-10-29 00:00:00+05:30,4838.0,4900.89990234375,4836.4501953125,4860.7998046875,0,0.0,0.0,0.007492751406934062,
2007-10-30 00:00:00+05:30,4869.85009765625,4888.35009765625,4801.60009765625,4824.4501953125,0,0.0,0.0,-0.007478112828252281,
2007-10-31 00:00:00+05:30,4828.35009765625,4833.25,4759.4501953125,4793.64990234375,0,0.0,0.0,-0.0063842078831440885,
2007-11-01 00:00:00+05:30,4811.9501953125,4836.2001953125,4738.64990234375,4751.7998046875,0,0.0,0.0,-0.00873032000851548,
2007-11-02 00:00:00+05:30,4686.7998046875,4758.75,4655.2998046875,4745.0498046875,0,0.0,0.0,-0.0014205143897983996,
2007-11-05 00:00:00+05:30,4743.5,4769.0,4667.14990234375,4680.2001953125,0,0.0,0.0,-0.013666792140081818,
2007-11-06 00:00:00+05:30,4679.2001953125,4716.9501953125,4646.7001953125,4654.7001953125,0,0.0,0.0,-0.0054484848800997465,
2007-11-07 00:00:00+05:30,4597.75,4633.75,4489.5,4511.60009765625,0,0.0,0.0,-0.03074313954749619,
2007-11-08 00:00:00+05:30,4493.4501953125,4493.4501953125,4431.39990234375,4461.35009765625,0,0.0,0.0,-0.011137955251420584,
2007-11-12 00:00:00+05:30,4395.60009765625,4395.60009765625,4297.0,4331.35009765625,0,0.0,0.0,-0.029139161275035352,
2007-11-13 00:00:00+05:30,4320.10009765625,4369.5,4270.0,4281.2001953125,0,0.0,0.0,-0.011578353449398282,
2007-11-14 00:00:00+05:30,4376.0498046875,4473.7001953125,4375.75,4466.60009765625,0,0.0,0.0,0.04330559046193283,
2007-11-15 00:00:00+05:30,4465.7998046875,4465.7998046875,4369.89990234375,4386.0,0,0.0,0.0,-0.018045066917574126,
2007-11-16 00:00:00+05:30,4382.35009765625,4398.9501953125,4336.89990234375,4374.60009765625,0,0.0,0.0,-0.0025991569411194515,
2007-11-19 00:00:00+05:30,4365.2001953125,4436.9501953125,4356.35009765625,4390.85009765625,0,0.0,0.0,0.00371462525425037,
2007-11-20 00:00:00+05:30,4385.7001953125,4385.7001953125,4268.64990234375,4280.60009765625,0,0.0,0.0,-0.025109032999976355,
2007-11-21 00:00:00+05:30,4268.2001953125,4300.7001953125,4179.9501953125,4201.25,0,0.0,0.0,-0.0185371433551329,
2007-11-22 00:00:00+05:30,4232.85009765625,4232.85009765625,4141.2001953125,4172.75,0,0.0,0.0,-0.006783695328771211,
2007-11-23 00:00:00+05:30,4177.7001953125,4271.10009765625,4177.7001953125,4238.60009765625,0,0.0,0.0,0.015780983202025034,
2007-11-26 00:00:00+05:30,4255.5,4353.2998046875,4255.5,4332.2001953125,0,0.0,0.0,0.02208278570748079,
2007-11-27 00:00:00+05:30,4338.0,4363.35009765625,4284.89990234375,4355.9501953125,0,0.0,0.0,0.005482202790558333,
2007-11-28 00:00:00+05:30,4367.25,4393.0,4300.64990234375,4312.39990234375,0,0.0,0.0,-0.009997885883914592,
2007-11-29 00:00:00+05:30,4342.35009765625,4400.5498046875,4258.5498046875,4284.7001953125,0,0.0,0.0,-0.006423269561850131,
2007-11-30 00:00:00+05:30,4303.2998046875,4452.39990234375,4303.2998046875,4431.14990234375,0,0.0,0.0,0.03417968594196319,
2007-12-03 00:00:00+05:30,4434.60009765625,4562.39990234375,4434.60009765625,4539.0,0,0.0,0.0,0.024339076770841128,
2007-12-04 00:00:00+05:30,4538.89990234375,4558.0,4505.2998046875,4530.5498046875,0,0.0,0.0,-0.0018616865636703617,
2007-12-05 00:00:00+05:30,4530.14990234375,4550.39990234375,4499.39990234375,4527.64990234375,0,0.0,0.0,-0.0006400773567811768,
2007-12-06 00:00:00+05:30,4529.75,4594.5498046875,4529.75,4555.7998046875,0,0.0,0.0,0.006217331938403126,
2007-12-07 00:00:00+05:30,4644.2998046875,4723.4501953125,4493.14990234375,4711.4501953125,0,0.0,0.0,0.034165327121014055,
2007-12-10 00:00:00+05:30,4729.25,4763.35009765625,4663.89990234375,4679.14990234375,0,0.0,0.0,-0.006855700820287969,
2007-12-11 00:00:00+05:30,4695.0498046875,4714.9501953125,4650.10009765625,4690.0498046875,0,0.0,0.0,0.00232946209701268,
2007-12-12 00:00:00+05:30,4652.7998046875,4667.4501953125,4569.89990234375,4657.5498046875,0,0.0,0.0,-0.006929563939282235,
2007-12-13 00:00:00+05:30,4658.89990234375,4665.7001953125,4566.25,4580.25,0,0.0,0.0,-0.01659666733133014,
2007-12-14 00:00:00+05:30,4580.5498046875,4604.60009765625,4551.10009765625,4569.7001953125,0,0.0,0.0,-0.002303325077779639,
2007-12-17 00:00:00+05:30,4607.5,4611.35009765625,4447.4501953125,4467.35009765625,0,0.0,0.0,-0.022397551979720376,
2007-12-18 00:00:00+05:30,4469.60009765625,4488.5,4402.5,4452.0498046875,0,0.0,0.0,-0.0034249146886377035,
2007-12-19 00:00:00+05:30,4468.60009765625,4512.0,4447.35009765625,4475.75,0,0.0,0.0,0.005323434452046527,
2007-12-20 00:00:00+05:30,4462.60009765625,4614.14990234375,4450.5,4593.7998046875,0,0.0,0.0,0.026375424160755223,
2007-12-24 00:00:00+05:30,4608.39990234375,4885.14990234375,4608.39990234375,4872.2001953125,0,0.0,0.0,0.06060350961330996,
2007-12-26 00:00:00+05:30,4883.2001953125,4919.85009765625,4818.14990234375,4879.60009765625,0,0.0,0.0,0.0015188009620108467,
2007-12-27 00:00:00+05:30,4887.14990234375,4913.9501953125,4839.2998046875,4874.2001953125,0,0.0,0.0,-0.0011066280505944714,
2007-12-28 00:00:00+05:30,4766.2001953125,4854.35009765625,4766.2001953125,4824.64990234375,0,0.0,0.0,-0.010165830491821515,
2007-12-31 00:00:00+05:30,4833.10009765625,4860.9501953125,4778.9501953125,4812.60009765625,0,0.0,0.0,-0.0024975500671347017,
2008-01-01 00:00:00+05:30,4809.89990234375,4814.7998046875,4738.35009765625,4748.2001953125,0,0.0,0.0,-0.013381519560520472,
2008-01-02 00:00:00+05:30,4747.39990234375,4765.14990234375,4659.39990234375,4722.5,0,0.0,0.0,-0.005412618309116768,
2008-01-03 00:00:00+05:30,4679.89990234375,4704.60009765625,4602.4501953125,4616.85009765625,0,0.0,0.0,-0.022371604519587085,
2008-01-04 00:00:00+05:30,4616.35009765625,4654.25,4581.4501953125,4592.5,0,0.0,0.0,-0.005274179828496317,
2008-01-07 00:00:00+05:30,4580.0498046875,4580.0498046875,4453.5498046875,4460.9501953125,0,0.0,0.0,-0.028644486594991858,
2008-01-08 00:00:00+05:30,4473.9501953125,4522.4501953125,4437.64990234375,4506.35009765625,0,0.0,0.0,0.010177182070191026,
2008-01-09 00:00:00+05:30,4511.64990234375,4597.14990234375,4511.64990234375,4529.10009765625,0,0.0,0.0,0.0050484315481462705,
2008-01-10 00:00:00+05:30,4544.9501953125,4599.7001953125,4417.5,4432.2001953125,0,0.0,0.0,-0.0213949571116554,
2008-01-11 00:00:00+05:30,4391.64990234375,4509.9501953125,4363.2001953125,4404.35009765625,0,0.0,0.0,-0.0062835829675980115,
2008-01-14 00:00:00+05:30,4405.5,4413.85009765625,4259.14990234375,4268.14990234375,0,0.0,0.0,-0.03092401655013255,
2008-01-15 00:00:00+05:30,4278.5498046875,4307.5498046875,4185.60009765625,4195.39990234375,0,0.0,0.0,-0.017044855889445487,
2008-01-16 00:00:00+05:30,4188.5,4206.5,4132.7001953125,4173.2998046875,0,0.0,0.0,-0.0052676975188715724,
2008-01-17 00:00:00+05:30,4205.10009765625,4205.10009765625,4123.85009765625,4138.14990234375,0,0.0,0.0,-0.00842256822868781,
2008-01-18 00:00:00+05:30,4139.5,4145.5498046875,4041.89990234375,4060.0,0,0.0,0.0,-0.01888522750214716,
2008-01-21 00:00:00+05:30,4031.0,4042.10009765625,3712.800048828125,3786.14990234375,0,0.0,0.0,-0.06745076296951968,
2008-01-22 00:00:00+05:30,3770.10009765625,3847.39990234375,3318.25,3626.5,0,0.0,0.0,-0.04216682024262208,
2008-01-23 00:00:00+05:30,3792.699951171875,3880.35009765625,3640.449951171875,3819.800048828125,0,0.0,0.0,0.05330209536140207,
2008-01-24 00:00:00+05:30,3891.0,3944.449951171875,3696.300048828125,3726.050048828125,0,0.0,0.0,-0.024543169485732985,
2008-01-25 00:00:00+05:30,3727.10009765625,3983.89990234375,3727.10009765625,3948.14990234375,0,0.0,0.0,0.059607318904768114,
2008-01-28 00:00:00+05:30,3874.89990234375,3895.25,3704.300048828125,3800.75,0,0.0,0.0,-0.03733391740172998,
2008-01-29 00:00:00+05:30,3803.199951171875,3921.25,3803.199951171875,3864.89990234375,0,0.0,0.0,0.016878222020324962,
2008-01-30 00:00:00+05:30,3864.89990234375,3873.050048828125,3820.5,3846.64990234375,0,0.0,0.0,-0.004721985164203857,
2008-01-31 00:00:00+05:30,3850.449951171875,3914.89990234375,3776.75,3838.14990234375,0,0.0,0.0,-0.0022097150028707047,
2008-02-01 00:00:00+05:30,3856.0,4102.0498046875,3849.64990234375,4074.14990234375,0,0.0,0.0,0.0614879580018195,
2008-02-04 00:00:00+05:30,4099.75,4296.9501953125,4099.75,4257.35009765625,0,0.0,0.0,0.04496648373372558,
2008-02-05 00:00:00+05:30,4257.85009765625,4257.85009765625,4103.10009765625,4192.5498046875,0,0.0,0.0,-0.01522080436946538,
2008-02-06 00:00:00+05:30,4191.5,4191.5,3956.699951171875,3976.449951171875,0,0.0,0.0,-0.05154377731518267,
2008-02-07 00:00:00+05:30,3973.39990234375,3992.85009765625,3829.5,3846.25,0,0.0,0.0,-0.03274276119922104,
2008-02-08 00:00:00+05:30,3844.0,4004.35009765625,3844.0,3961.050048828125,0,0.0,0.0,0.02984726651364955,
2008-02-11 00:00:00+05:30,3961.35009765625,4044.35009765625,3876.5,3956.14990234375,0,0.0,0.0,-0.0012370826987719852,
2008-02-12 00:00:00+05:30,3972.0,4063.89990234375,3865.0,3880.14990234375,0,0.0,0.0,-0.019210596634615662,
2008-02-13 00:00:00+05:30,3870.10009765625,3930.199951171875,3817.10009765625,3874.800048828125,0,0.0,0.0,-0.0013787749572236052,
2008-02-14 00:00:00+05:30,3900.800048828125,3988.39990234375,3900.800048828125,3921.60009765625,0,0.0,0.0,0.012078055186945491,
2008-02-15 00:00:00+05:30,3877.39990234375,3969.5,3857.75,3956.60009765625,0,0.0,0.0,0.008924928378321262,
2008-02-18 00:00:00+05:30,3959.14990234375,3981.449951171875,3884.5,3903.64990234375,0,0.0,0.0,-0.013382751353584021,
2008-02-19 00:00:00+05:30,3898.60009765625,3994.199951171875,3898.60009765625,3937.85009765625,0,0.0,0.0,0.008761081594936604,
2008-02-20 00:00:00+05:30,3964.050048828125,4003.64990234375,3926.050048828125,3943.949951171875,0,0.0,0.0,0.001549031416725466,
2008-02-21 00:00:00+05:30,3966.35009765625,4139.2998046875,3966.35009765625,4110.25,0,0.0,0.0,0.04216586186107962,
2008-02-22 00:00:00+05:30,4109.14990234375,4109.14990234375,4000.35009765625,4017.300048828125,0,0.0,0.0,-0.022614184337175325,
2008-02-25 00:00:00+05:30,4044.699951171875,4088.0,4005.800048828125,4082.699951171875,0,0.0,0.0,0.016279566263124323,
2008-02-26 00:00:00+05:30,4124.7001953125,4147.4501953125,4090.449951171875,4138.9501953125,0,0.0,0.0,0.013777707108865389,
2008-02-27 00:00:00+05:30,4138.75,4192.5498046875,4048.5,4058.60009765625,0,0.0,0.0,-0.019413158860246527,
2008-02-28 00:00:00+05:30,4067.89990234375,4079.199951171875,4015.64990234375,4062.35009765625,0,0.0,0.0,0.0009239639062161853,
2008-02-29 00:00:00+05:30,4055.25,4060.39990234375,3932.64990234375,3984.5,0,0.0,0.0,-0.019163808087630185,
2008-03-03 00:00:00+05:30,3932.050048828125,3937.25,3793.89990234375,3825.10009765625,0,0.0,0.0,-0.04000499494133514,
2008-03-04 00:00:00+05:30,3863.64990234375,3863.64990234375,3759.89990234375,3782.0,0,0.0,0.0,-0.011267704519068333,
2008-03-05 00:00:00+05:30,3812.85009765625,3917.14990234375,3777.64990234375,3902.75,0,0.0,0.0,0.03192755156002125,
2008-03-07 00:00:00+05:30,3880.949951171875,3880.949951171875,3703.25,3762.050048828125,0,0.0,0.0,-0.03605148963471272,
2008-03-10 00:00:00+05:30,3742.550048828125,3797.60009765625,3676.300048828125,3701.39990234375,0,0.0,0.0,-0.01612156821339139,
2008-03-11 00:00:00+05:30,3700.39990234375,3700.39990234375,3649.199951171875,3669.050048828125,0,0.0,0.0,-0.008739896895534227,
2008-03-12 00:00:00+05:30,3698.85009765625,3778.050048828125,3606.75,3621.300048828125,0,0.0,0.0,-0.013014267825332881,
2008-03-13 00:00:00+05:30,3583.550048828125,3583.550048828125,3406.199951171875,3439.5,0,0.0,0.0,-0.05020297859244127,
2008-03-14 00:00:00+05:30,3394.89990234375,3546.5,3394.89990234375,3530.699951171875,0,0.0,0.0,0.02651546770515334,
2008-03-17 00:00:00+05:30,3454.35009765625,3473.0,3388.800048828125,3405.949951171875,0,0.0,0.0,-0.03533293730003717,
2008-03-18 00:00:00+05:30,3415.550048828125,3508.0,3377.550048828125,3440.35009765625,0,0.0,0.0,0.010100015260805284,
2008-03-19 00:00:00+05:30,3496.449951171875,3564.800048828125,3486.10009765625,3501.14990234375,0,0.0,0.0,0.01767256324550237,
2008-03-24 00:00:00+05:30,3495.300048828125,3590.14990234375,3495.300048828125,3563.25,0,0.0,0.0,0.017737057649167998,
2008-03-25 00:00:00+05:30,3619.25,3906.800048828125,3619.25,3831.550048828125,0,0.0,0.0,0.0752964425252578,
2008-03-26 00:00:00+05:30,3907.10009765625,3917.85009765625,3787.39990234375,3831.050048828125,0,0.0,0.0,-0.00013049548971777458,
2008-03-27 00:00:00+05:30,3809.5,3813.10009765625,3717.449951171875,3735.10009765625,0,0.0,0.0,-0.02504534003705461,
2008-03-28 00:00:00+05:30,3739.300048828125,3924.25,3731.10009765625,3904.699951171875,0,0.0,0.0,0.045407043742160313,
2008-03-31 00:00:00+05:30,3808.64990234375,3855.300048828125,3650.800048828125,3704.949951171875,0,0.0,0.0,-0.05115629945907907,
2008-04-01 00:00:00+05:30,3739.800048828125,3756.550048828125,3627.25,3674.85009765625,0,0.0,0.0,-0.008124226754022579,
2008-04-02 00:00:00+05:30,3749.85009765625,3828.800048828125,3749.85009765625,3760.14990234375,0,0.0,0.0,0.023211778010183926,
2008-04-03 00:00:00+05:30,3760.25,3902.0,3754.25,3882.699951171875,0,0.0,0.0,0.03259179873433715,
2008-04-04 00:00:00+05:30,3848.89990234375,3898.550048828125,3765.89990234375,3801.60009765625,0,0.0,0.0,-0.02088748925632211,
2008-04-07 00:00:00+05:30,3837.14990234375,3945.64990234375,3809.89990234375,3892.199951171875,0,0.0,0.0,0.023832031562573075,
2008-04-08 00:00:00+05:30,3893.25,3895.25,3800.10009765625,3830.0,0,0.0,0.0,-0.015980666962689738,
2008-04-09 00:00:00+05:30,3827.85009765625,3859.699951171875,3795.449951171875,3826.64990234375,0,0.0,0.0,-0.000874699126958256,
2008-04-10 00:00:00+05:30,3836.300048828125,3915.050048828125,3804.10009765625,3825.89990234375,0,0.0,0.0,-0.00019599388999258505,
2008-04-11 00:00:00+05:30,3837.5,3887.699951171875,3805.300048828125,3824.64990234375,0,0.0,0.0,-0.00032672051854631956,
2008-04-15 00:00:00+05:30,3824.89990234375,4073.199951171875,3798.199951171875,4033.0,0,0.0,0.0,0.05447559985257033,
2008-04-16 00:00:00+05:30,4063.699951171875,4207.7998046875,4063.699951171875,4160.10009765625,0,0.0,0.0,0.03151502545406637,
2008-04-17 00:00:00+05:30,4225.2998046875,4320.39990234375,4209.0498046875,4304.2001953125,0,0.0,0.0,0.03463861307987148,
2008-04-21 00:00:00+05:30,4317.60009765625,4435.10009765625,4263.7001953125,4277.2998046875,0,0.0,0.0,-0.0062498000567668965,
2008-04-22 00:00:00+05:30,4206.9501953125,4207.0498046875,4035.64990234375,4053.35009765625,0,0.0,0.0,-0.05235772970270247,
2008-04-23 00:00:00+05:30,4051.050048828125,4114.7001953125,4044.449951171875,4097.2001953125,0,0.0,0.0,0.010818235928252262,
2008-04-24 00:00:00+05:30,4098.0498046875,4156.89990234375,4079.449951171875,4137.60009765625,0,0.0,0.0,0.009860368158229216,
2008-04-25 00:00:00+05:30,4127.60009765625,4189.5,4126.39990234375,4165.60009765625,0,0.0,0.0,0.006767207883589421,
2008-04-28 00:00:00+05:30,3978.550048828125,4190.10009765625,3978.550048828125,4129.2001953125,0,0.0,0.0,-0.008738213340313217,
2008-04-29 00:00:00+05:30,4132.9501953125,4338.60009765625,4102.39990234375,4318.60009765625,0,0.0,0.0,0.04586842327450191,
2008-04-30 00:00:00+05:30,4330.35009765625,4414.4501953125,4284.5,4357.64990234375,0,0.0,0.0,0.009042236790735236,
2008-05-02 00:00:00+05:30,4388.89990234375,4480.35009765625,4388.89990234375,4458.5,0,0.0,0.0,0.023143230850649177,
2008-05-05 00:00:00+05:30,4467.75,4472.75,4384.7001953125,4392.5498046875,0,0.0,0.0,-0.014792014200403769,
2008-05-06 00:00:00+05:30,4341.89990234375,4501.85009765625,4305.64990234375,4440.35009765625,0,0.0,0.0,0.010882128853209494,
2008-05-07 00:00:00+05:30,4496.25,4543.89990234375,4474.39990234375,4495.0498046875,0,0.0,0.0,0.012318782489723512,
2008-05-08 00:00:00+05:30,4467.0,4467.0,4325.7998046875,4407.4501953125,0,0.0,0.0,-0.01948801752622409,
2008-05-09 00:00:00+05:30,4410.25,4433.7998046875,4317.2001953125,4334.4501953125,0,0.0,0.0,-0.016562864414812584,
2008-05-12 00:00:00+05:30,4287.14990234375,4406.39990234375,4287.14990234375,4380.0498046875,0,0.0,0.0,0.010520275310652805,
2008-05-13 00:00:00+05:30,4352.39990234375,4463.7998046875,4312.85009765625,4344.35009765625,0,0.0,0.0,-0.008150525364584715,
2008-05-14 00:00:00+05:30,4352.7998046875,4532.25,4325.89990234375,4512.35009765625,0,0.0,0.0,0.03867091652918009,
2008-05-15 00:00:00+05:30,4513.0,4620.10009765625,4501.7001953125,4569.0,0,0.0,0.0,0.012554412028706441,
2008-05-16 00:00:00+05:30,4589.60009765625,4619.2001953125,4523.2998046875,4552.64990234375,0,0.0,0.0,-0.0035784849324250745,
2008-05-20 00:00:00+05:30,4504.0498046875,4549.7998046875,4489.5498046875,4513.7998046875,0,0.0,0.0,-0.008533513116448899,
2008-05-21 00:00:00+05:30,4504.85009765625,4525.5498046875,4450.60009765625,4510.2001953125,0,0.0,0.0,-0.0007974676615613019,
2008-05-22 00:00:00+05:30,4495.64990234375,4542.4501953125,4464.0,4476.7001953125,0,0.0,0.0,-0.0074276082101226715,
2008-05-23 00:00:00+05:30,4500.35009765625,4519.7998046875,4381.14990234375,4390.35009765625,0,0.0,0.0,-0.019288782783950187,
2008-05-26 00:00:00+05:30,4389.2001953125,4461.89990234375,4331.10009765625,4436.10009765625,0,0.0,0.0,0.01042058127082468,
2008-05-27 00:00:00+05:30,4482.7998046875,4512.7001953125,4431.9501953125,4490.2001953125,0,0.0,0.0,0.012195418603117902,
2008-05-28 00:00:00+05:30,4501.9501953125,4629.0,4501.9501953125,4614.9501953125,0,0.0,0.0,0.02778272561883366,
2008-05-29 00:00:00+05:30,4629.35009765625,4671.0498046875,4567.85009765625,4588.25,0,0.0,0.0,-0.0057855868823070145,
2008-05-30 00:00:00+05:30,4592.39990234375,4704.35009765625,4543.14990234375,4688.35009765625,0,0.0,0.0,0.02181661802566337,
2008-06-02 00:00:00+05:30,4699.64990234375,4773.64990234375,4532.14990234375,4574.2001953125,0,0.0,0.0,-0.02434756363455337,
2008-06-03 00:00:00+05:30,4519.4501953125,4540.25,4407.39990234375,4524.85009765625,0,0.0,0.0,-0.01078879269578592,
2008-06-04 00:00:00+05:30,4520.0498046875,4526.10009765625,4395.64990234375,4418.5,0,0.0,0.0,-0.023503562628812036,
2008-06-05 00:00:00+05:30,4420.2001953125,4635.9501953125,4410.89990234375,4615.7001953125,0,0.0,0.0,0.04463057492644573,
2008-06-06 00:00:00+05:30,4642.25,4681.10009765625,4557.89990234375,4571.2998046875,0,0.0,0.0,-0.009619426900839723,
2008-06-09 00:00:00+05:30,4495.89990234375,4495.89990234375,4320.0498046875,4359.35009765625,0,0.0,0.0,-0.04636530441821218,
2008-06-10 00:00:00+05:30,4348.14990234375,4358.5498046875,4165.9501953125,4249.89990234375,0,0.0,0.0,-0.025106998259062596,
2008-06-11 00:00:00+05:30,4268.85009765625,4330.35009765625,4264.89990234375,4303.60009765625,0,0.0,0.0,0.01263563767299214,
2008-06-12 00:00:00+05:30,4260.10009765625,4317.2001953125,4186.4501953125,4300.7001953125,0,0.0,0.0,-0.0006738317403908178,
2008-06-13 00:00:00+05:30,4319.7998046875,4377.4501953125,4287.14990234375,4322.7001953125,0,0.0,0.0,0.005115446090378173,
2008-06-16 00:00:00+05:30,4352.75,4439.64990234375,4352.75,4380.25,0,0.0,0.0,0.01331339257575781,
2008-06-17 00:00:00+05:30,4383.9501953125,4433.5,4354.4501953125,4425.10009765625,0,0.0,0.0,0.010239163896181624,
2008-06-18 00:00:00+05:30,4429.10009765625,4434.9501953125,4313.2998046875,4323.10009765625,0,0.0,0.0,-0.02305032603760182,
2008-06-19 00:00:00+05:30,4283.10009765625,4331.89990234375,4259.25,4295.89990234375,0,0.0,0.0,-0.00629182639727599,
2008-06-20 00:00:00+05:30,4322.89990234375,4334.7001953125,4158.89990234375,4179.7001953125,0,0.0,0.0,-0.027048979183116884,
2008-06-23 00:00:00+05:30,4133.60009765625,4234.9501953125,4133.60009765625,4191.5498046875,0,0.0,0.0,0.0028350381178747774,
2008-06-24 00:00:00+05:30,4176.9501953125,4224.10009765625,4083.85009765625,4108.9501953125,0,0.0,0.0,-0.019706221618225106,
2008-06-25 00:00:00+05:30,4079.89990234375,4111.0,4010.300048828125,4091.0,0,0.0,0.0,-0.004368559962828811,
2008-06-26 00:00:00+05:30,4116.39990234375,4214.2998046875,4105.0,4193.75,0,0.0,0.0,0.0251161085309215,
2008-06-27 00:00:00+05:30,4131.35009765625,4131.35009765625,3988.949951171875,4002.60009765625,0,0.0,0.0,-0.045579708457526125,
2008-06-30 00:00:00+05:30,4016.75,4067.14990234375,3977.75,3999.39990234375,0,0.0,0.0,-0.0007995291146807304,
2008-07-01 00:00:00+05:30,4000.85009765625,4052.0,3881.0,3906.449951171875,0,0.0,0.0,-0.023240974506551382,
2008-07-02 00:00:00+05:30,3917.85009765625,4116.85009765625,3907.89990234375,4096.0,0,0.0,0.0,0.04852232876329632,
2008-07-03 00:00:00+05:30,4087.300048828125,4087.300048828125,3906.5,3982.949951171875,0,0.0,0.0,-0.027600109577178955,
2008-07-04 00:00:00+05:30,3999.89990234375,4057.699951171875,3971.050048828125,4000.800048828125,0,0.0,0.0,0.004481627405586108,
2008-07-07 00:00:00+05:30,4015.949951171875,4128.0,4015.949951171875,4091.800048828125,0,0.0,0.0,0.02274545063221911,
2008-07-08 00:00:00+05:30,4031.5,4036.949951171875,3953.60009765625,3967.60009765625,0,0.0,0.0,-0.030353377410864746,
2008-07-09 00:00:00+05:30,3999.699951171875,4152.35009765625,3999.699951171875,4133.7001953125,0,0.0,0.0,0.041864122786560376,
2008-07-10 00:00:00+05:30,4128.60009765625,4178.9501953125,4060.64990234375,4104.14990234375,0,0.0,0.0,-0.007148629937473228,
2008-07-11 00:00:00+05:30,4183.14990234375,4194.7998046875,3809.5,3839.5,0,0.0,0.0,-0.06448348833277673,
2008-07-14 00:00:00+05:30,3822.800048828125,3822.800048828125,3636.0,3659.25,0,0.0,0.0,-0.04694621695533274,
2008-07-15 00:00:00+05:30,3615.14990234375,3703.949951171875,3527.050048828125,3552.64990234375,0,0.0,0.0,-0.02913167934856875,
